Parameter_set,chi2,ep_RAF_RAF_mod_RASstategtp_double_deltaG,bind_RASstategtp_RAF_kf,bind_RASstategtp_RAF_kD,bind_RASstategtp_RAF_phi,bind_RAF_RAF_kf,bind_RAF_RAF_kD,bind_RAF_RAF_phi,bind_RAFi_RAF_kf,bind_RAFi_RAF_kD,bind_RAFi_RAF_phi,ep_RAF_RAF_mod_RAFi_single_deltaG,ep_RAF_RAF_mod_RAFi_double_deltaG,bind_RAF_MEKphosphou_kf,bind_RAF_MEKphosphou_kD,bind_RAF_MEKphosphou_phi,catalyze_RAFrafiNone_MEK_p_kcat,bind_MEKi_MEK_kf,bind_MEKi_MEK_kD,bind_MEKi_MEK_phi,ep_MEKphosphop_MEKi_deltaG,bind_MEK_ERKphosphou_kf,bind_MEK_ERKphosphou_kD,catalyze_MEKmekiNone_phosphop_ERK_p_kcat,bind_DUSP_ERKphosphop_kf,bind_DUSP_ERKphosphop_kD,DUSP_eq,synthesize_ERKphosphop_DUSP_ERK_gexpslope,synthesize_ERKphosphop_DUSP_kdeg,ep_EGFR_EGFR_mod_EGF_single_deltaG,ep_EGFR_EGFR_mod_EGF_double_deltaG,bind_EGF_EGFR_kf,bind_EGF_EGFR_kD,bind_EGF_EGFR_phi,bind_EGFR_EGFR_kf,bind_EGFR_EGFR_kD,bind_EGFR_EGFR_phi,catalyze_GRB2_RTKSH2ANY_deg_kcat,EGFR_eq,synthesize_ERKphosphop_EGFR_ERK_gexpslope,synthesize_ERKphosphop_EGFR_kdeg,bind_EGFR_GRB2_kf,bind_EGFR_GRB2_kD,bind_SPRY_GRB2_kf,bind_SPRY_GRB2_kD,SPRY_eq,synthesize_ERKphosphop_SPRY_ERK_gexpslope,synthesize_ERKphosphop_SPRY_kdeg,bind_GRB2_SOS1_kf,bind_GRB2_SOS1_kD,bind_GRB2_SOS1_phi,catalyze_ERKphosphop_SOS1_pS1134_kbase,catalyze_ERKphosphop_SOS1_pS1134_kcat,ep_SOS1S1134p_GRB2_deltaG,bind_SOS1_RAS_kf,bind_SOS1_RAS_kD,catalyze_SOS1_RAS_gtp_kcat,catalyze_PP2A_MEK_u_kcatr,catalyze_DUSP_ERK_u_kcatr,catalyze_phosphatase_SOS1_uS1134_kcatr,catalyze_NF1_RAS_gdp_kcatr,BRAF_0,CRAF_0,RAS_0,MEK_0,ERK_0,GRB2_0,SOS1_0,pMEK_IF_scale,pMEK_IF_offset,pERK_IF_scale,pERK_IF_offset
73,44.4321124764666,0.00030618566920204995,9794.619742499679,0.013700217123883376,1.0,2016.9467851625197,40.29041864236001,1.0,69202.6459593868,0.016603375883545782,0.0,0.00880250114026115,46.07599792002513,277902.76639376796,0.007908343050357678,1.0,35038098.56516826,28229.481409439384,0.00874693823821425,0.0,13.097572466516128,92620683.16465949,7.74973121371682e-05,1870602.7135073345,93813225.8897934,0.0019178852539274709,1053.1372639286399,0.5894773873565305,0.30858605755206203,0.04732560558895595,0.0074941237449130576,164766.9414429459,0.007847006096108772,1.0,3059585.330604294,442.10212257434625,1.0,75.06469770844812,8616.05951167316,0.9729770130093851,0.03486712751193825,3375631.3376396126,0.031855005177104406,1318762.0774391696,0.01562857351637246,0.585541984116422,12.371988567051172,0.24388706650712721,3150879.6114281155,0.1703008830942584,0.0,0.014601304232194459,1891671.8449952097,218.6014810407555,28859050.62335322,0.04160677554437971,10091.66580468317,7.351311742571044e-06,8.6064002588538,0.008505436763130734,0.0005594506721934288,1108.250740106881,12580.742112011569,45060.670529983654,68731.7038268568,53490.81561961033,45095.431824958185,6359.369358912868,1.5528687489941484,0.10027006581441009,3.732597750560085,0.07797406755614912
74,44.45029430116693,0.0002773255097913428,994577.4768563327,0.0001476153633960814,1.0,2267.1921542252985,333.80266526170584,1.0,816709.8810922278,0.0028673083537300785,0.0,0.0020113237877639046,29.724029934272867,8586984.322584365,0.00030141224379647816,1.0,1592951341.5451133,1212.8740382093483,0.032346805712561794,0.0,4.883555413453172,111063.35794213838,0.003751860739611349,6017130.768693138,3147806.51574489,0.0002987545718305483,1880.2845173920957,0.20096317801117775,0.22363233067712873,0.001075186121812559,0.25561674483509633,2725915.3172429893,0.0169937537199856,1.0,7780.613994772944,2.484427913122936,1.0,18.717287016366715,7837.549919717064,0.9409203035251067,0.06715666640138117,1164521.1752418359,0.29688748450434665,257550.01529035173,0.02274079221406037,5.23848458169186,10.899199951150278,0.20141239328519203,16263238.463861281,0.06926961917280537,0.0,0.402251173727973,1910.492600639474,2.1807884079970465,14256066.416534957,0.20703274958813378,9670.138404584986,1.0148119204419878e-06,0.38997775964162384,0.010551868978968563,0.0019529426049928293,1105.1238712532308,12617.919140892272,45587.158188115616,66580.17924258596,63992.10111249065,44681.930632809584,6370.214994441231,1.153475381882494,0.16382270401210444,3.8506766369926284,0.07616198772085064
75,44.483983566317455,0.00014653856016394473,1000.0565991432564,0.0001800857131348846,1.0,5321792.167509586,5.794163793722267,1.0,6083610.909138442,0.049380705456032764,0.0,0.0030946810816011756,9999.310860028449,425486.8280333704,0.07035960294965041,1.0,12950.299726356494,2620416.588125926,0.004408794233697082,0.0,1.4416907765643727,18288950.311596055,2.230020164065071e-05,131242.93983600117,15343181.411805509,0.00020931132648700898,1172.0126521024315,0.6511297625396816,0.09687918129013649,0.017431085374712645,0.1279891644864646,17882814.845973548,0.009716345738775441,1.0,2989857.707564489,53.23691980365847,1.0,170.1338500502898,9099.689844490225,0.993814562311735,0.041078288433138314,76955687.0756562,0.06308320355526117,1253425.396536271,0.0033516750771051314,3.74925501451162,11.983071206096673,0.1971351928235418,80151.6855901038,0.0050245809795316735,0.0,8.894464252603077,26698.706428821428,2098.205349721999,28704.810226398404,0.0002787997179059277,1375.503088897876,0.010322212369184897,0.898074491166786,0.007969468529671715,0.00280738205796529,1108.6256690490732,12424.31060152095,45373.210500682966,69012.73515943893,50883.48401539461,45680.377054326775,6358.388500724669,1.7582504611854468,0.0660117201722167,3.8312447169710198,0.0913680928784985
76,44.553673125836774,0.00010008415573228441,24137.258412640727,0.003854590085429069,1.0,259280.3116272123,248.9544938019433,1.0,1439.402723225958,0.03248686397405223,0.0,0.000175709126600457,289.64631660296175,11107.190486224521,0.008619157762869523,1.0,3225385.505873046,6695.417452292102,0.010079616992362282,0.0,10.236005250875678,2252067.223879536,0.00014776261896650206,1325307.9709402157,97758756.799488,1.1411278637937062e-05,1240.2686606477425,0.4665828912959663,0.01255720921297481,0.0006505908035443736,1242.0774293839338,7869.589157090767,0.000874957423026539,1.0,248372.43781331962,1.0423288295723792,1.0,5.254789700329056,8548.548500066996,0.864805255101259,0.013348043090937536,3575.9320687597856,0.00011474316367764805,29663323.63092922,0.00040620579048154473,0.4516570150507328,6.867080840241142,0.2857744515905024,69781.58665960754,0.0001838203251631991,0.0,2.359668092323833,5162.322948736633,391.7204818012305,32426.227100248496,0.083646069802439,78047.6228509246,9.772660235800324e-06,0.04407281190813288,0.01113869571179701,0.006601660403585257,1108.747541881211,12553.683351416996,45416.11176723239,66287.25424262833,64420.631827939105,46686.47775808559,6358.423638575145,2.783015467042075,0.05416799740701642,3.9916324999277166,0.08138542392454541
77,44.66498739511033,0.00010012582095757733,214153.58548177918,0.001928873870688143,1.0,50937.84645985982,97.99934657949785,1.0,27418.769461125776,0.02846712379658273,0.0,0.0007483922991108868,9964.898283341905,10000.154965177455,0.9999942361235747,1.0,29902607.47608077,517537.79362453596,0.002673823955932246,0.0,2.243162308672154,443103.51993204677,3.9902338636351545e-06,36251.5933769771,48102219.96987482,0.00011044117792062532,1083.0305067918878,0.4594088265804812,0.016915748908254667,0.00020773476833570135,0.002075745045504395,8690.018679882303,0.0034631845074992807,1.0,3307.978970573943,1.017028271706548,1.0,4.894034065678765,7789.22573398608,0.90021572450246,0.010050293391263856,6570496.071984163,0.07274645925228686,1276942.6715108291,0.000372643877318187,2.6632682641106573,6.030468871053297,0.3081395883151895,698374.9125722165,0.00013649949354060234,0.0,0.01342177116428791,62532.6264520968,217.12972383993255,212963.8257475067,0.08204727091981454,1346811.2021783781,1.0790654814905754e-06,0.35441604753888034,0.011207525869791604,0.002129200453492969,1105.2847043141496,12572.14583136973,45436.19868767748,65610.84484012838,67235.00941085766,46666.02184429289,6359.322208662797,2.6626556217919513,0.012297083726387492,3.9488499631621834,0.07582432799556015
78,44.670749265405284,0.0004847145763112985,12098.910385600422,0.00028803214589408904,1.0,2164.1383445533515,189.9050833410964,1.0,841714.6187677803,0.004086840325664937,0.0,0.004687132923999161,34.87143343703605,5370223.738549799,0.0009157713869917116,1.0,100963430.85889532,1082.1788453411552,0.019335112351812313,0.0,7.441870870832117,175581.58291995604,0.001360717687286169,4060548.0123451017,4147771.374222206,0.0001407435237118512,1822.6855476313897,0.2256943151044743,0.1918621867344648,0.1451313416280495,0.052540498618497015,4312147.919234597,0.003776382009430351,1.0,4515681.784073453,30.82034316476569,1.0,44.330179517266764,7983.236587283504,0.9350853005863101,0.05261188473892038,69861.43788125493,0.0059521800514647175,98786291.03427826,0.024734979798256177,0.15017296655017473,10.733619110488036,0.21501116879060247,3236361.6778687583,0.4913994544589662,0.0,0.02162843222601415,7370862.504846701,184.1432780361043,169672.5707532983,0.0018526677855259849,1011.2608400592709,1.2276120422818099e-05,1.5476896203953472,0.01002625994216041,0.004244293319611588,1107.3546406165106,12530.60413401314,45291.36607081335,67094.34538553834,62408.436145537715,45021.68965963149,6365.20961305854,1.2059482454638006,0.13953255605041626,3.8690614730136015,0.07435457746479883
79,44.682749548284605,0.0002846872059003359,1322072.738343555,0.00010016888278999766,1.0,3541.7737106463032,557.7300955601564,1.0,1839144.573167928,0.001665981674747293,0.0,0.0008180748473795307,30.782819798989095,21846026.6945484,0.00019862372389637967,1.0,418802407.9139848,1021.0225408512706,0.029032046446980826,0.0,5.383436689348527,479534.38091766473,0.003356785959619805,9931557.697884798,11918851.532290582,0.0011865644157385807,1865.0162062172005,0.20803984426613076,0.22117513447721993,0.029997339615387076,0.002979442236350711,3245461.8618104015,0.00614286427781291,1.0,528525.4808399866,13.4072053112542,1.0,12.365901134838147,7940.881039414457,0.8914098321586773,0.05276669459427704,287342.8467036001,0.1667342844250006,48768.28462591633,0.010503532897365516,0.1570563463109574,10.499191811684677,0.21515690084178196,1006.5661469014574,0.00094479037439775,0.0,0.01008905454522447,8723874.112839242,31.12710996884814,193780.32948402138,0.038853560208651196,14916.199043357032,4.676063605932637e-06,6.410018751783942,0.01035717751921048,0.01366543749303167,1104.5622334577254,12655.928132747098,45385.42535133057,66643.65231942794,65209.68915583252,44719.692643339,6368.841487886744,1.1179932977259701,0.15007810937556532,3.724001352170657,0.0807137750321561
80,44.698273241283864,0.0001430840353802943,51017.654693119744,0.00990544520756239,1.0,1000.0669383889275,6.7185914046262525,1.0,31347.00116226015,0.05981738591947627,0.0,0.005264262535902385,79.69099879075617,205165.23405457704,0.017744711793254486,1.0,37766006.19142361,307011.58233318245,0.009784968457072381,0.0,8.137781784128421,100000000.0,2.5829830722196696e-06,10784.41843185817,84874228.57736443,6.899804094035807e-05,1920.8564488787758,0.19901092119474337,0.3156884189039289,0.09684373708450249,0.0018669843607902812,38711.124758107784,0.3227188029813842,1.0,64620.71812661524,87.89403048149148,1.0,259.51987299850686,7971.072697767388,0.7983959954963376,0.025517018588843126,3530492.798843701,0.015882883120135704,1050.2212464176725,0.0010374492952389812,7.192516883276465,9.550930614094355,0.31622776601683794,3759995.455326067,0.000145982097705263,0.0,0.14025220893348792,351344.48429335625,258.2020939756219,125331.57865434665,0.00011096005159330455,75426.00924410451,8.844353854930339e-05,0.9100180572536313,0.011346873155606944,0.0002620561341358738,1107.782729125287,12516.355216280643,45652.612987601606,59947.025666387184,78428.89749330023,44844.439475089705,6374.468069082511,10.748431672415421,0.0192276948007924,4.125533423938333,0.0803058530947681
81,44.706423808581455,0.00027095979184139994,492734.7932619243,0.00010613073453271716,1.0,1026.5730528256029,18.910700652184396,1.0,162076.86959748686,0.01823528015838474,0.0,0.057314703491962715,18.63186805494532,285087.8376919833,0.03269955556497327,1.0,96105663.19771907,905961.3494579442,0.0029266386923740514,0.0,5.953280285681779,33651683.837309845,9.798734714962513e-06,49333.39914130248,12143531.955713185,0.001315078688903425,1149.7902457853022,0.5503043679936731,0.20396683645623984,0.04486911049774743,0.0641064680410984,3230.557311361399,0.01256205122444191,1.0,1871.9088605570587,82.8013981189344,1.0,998.373419683136,8015.997627781093,1.0586550901484433,0.05138477391028089,2053610.9435752227,0.019748300179901746,206780.03285754437,0.012387047415426344,0.3053611763591034,11.85968598111376,0.22101725971337882,213422.17425461923,0.0329827755972443,0.0,0.016790394876669883,198468.20416171913,69.42461979365942,359100.61590572196,0.00012064758414745081,1003.0332733682004,2.9701354135752584e-06,2.7490613374993216,0.008663612714810684,0.002863924270973893,1106.7870270099907,12610.153698752854,45239.57329959651,68767.44044384557,52972.41832125228,45467.102643327824,6361.330943339997,1.6617288886151487,0.017704697872509355,3.808372408054419,0.06383153377598881
82,44.744536930209144,0.00015952946178891247,225503.4964306087,0.019312325827263235,1.0,9821038.419767674,55.94805974796934,1.0,39224.36937511736,0.03005927765618605,0.0,0.0006926465733064555,678.2620840843191,229124.89027910915,0.047402067021936965,1.0,8790538.695239952,500965.2250812447,0.004162567508908998,0.0,8.320930220070501,36490333.283500105,1.0905601646920612e-06,20956.55396226725,99886710.25979179,0.00010425358305074437,1574.2594899656024,0.3423388204933761,0.3032429968659719,0.003283242871450876,26.44909764837026,14658.359882395638,0.011762493054667724,1.0,7647.333144796396,457.4206745456336,1.0,48.51479269848216,8078.339483975288,0.8020648240191294,0.011335253576440761,774150.8946147882,0.001837670611337867,15444471.4427252,0.001972609089686494,0.10006215917471777,7.307346815925933,0.31622009150024183,447995.06505504134,0.0005911994889906013,0.0,0.011086647005946727,114762.60295205086,149.63411521410652,236012.83951550288,0.06092253694590959,1555.411515739125,0.0003181813865160279,0.780974745037552,0.011530349990399034,0.009410358526811132,1107.2419971413467,12598.208742658024,45784.51310009477,60165.85323814174,77917.28297302901,46209.52879713071,6361.1085980877915,6.857986565253766,0.15059481870895083,4.108172962520932,0.08997319441985378
83,44.748672684864815,0.00036847175256840906,85781253.85828848,0.0005747058263233717,1.0,3915.8352360460863,354.4499423078615,1.0,1152292.5128053185,0.0015160861488685245,0.0,0.001288341985048376,445.4234731808566,6517132.638981786,0.0013564470331508653,1.0,252094250.0016528,1105715.8625338252,0.002317235269178026,0.0,8.99297487370332,25862.19011992374,0.002441187514034336,11981.9496421149,1055983.5187382957,0.005022392386445969,1918.0528520171235,0.14880211016835135,0.25122459802526514,0.001825599886191168,8170.045026323993,3192.4118190614417,0.0012593095301271994,1.0,12705.761531336888,318.5711035894692,1.0,354.3228169222332,7777.3723183994925,0.9509875908570239,0.060864013885340164,15134406.338078214,0.0001428069750541413,17266.872016782418,0.013514067381555648,4.024648069438622,10.841400542354332,0.16651191288294803,1203306.7973754567,0.010627519976958811,0.0,0.020119705523525423,293249.81715533446,1.0429547346717547,58812436.24781081,0.005632455380614348,639320.0871709032,2.6346555232984187e-06,9.984742518862262,0.010241156196946603,0.0006173162225357923,1106.93242684803,12485.701560648478,45492.44723162947,66979.8344830342,63319.45818292889,44795.557918535094,6368.122513354094,1.0920674178612937,0.1339162224161988,3.990189670306896,0.0444780429623015
84,44.781950174906214,0.00010127754608109647,328825.0387759355,0.0005656327017288394,1.0,160279.27156882436,100.95656140047743,1.0,34192.02953793066,0.030059600195364477,0.0,0.000673883185280751,9954.759677862696,15005.685501660118,0.9965516846296685,1.0,15507790.3091981,888575.1222913057,0.0025883194150472673,0.0,2.410819280083763,731622.0399072292,4.133256048947804e-06,66563.48625464708,98878413.59929298,4.409824845477743e-05,1195.4770135943204,0.4417248327728545,0.012153020486512409,0.0017580011709179386,2.0530577986241143,2542057.091198096,0.00020401675237455725,1.0,37476.076775699075,13.89993950078613,1.0,3.420893800540609,7671.5759677963215,0.9178551006613975,0.01000393497088665,561040.1732480649,0.00014585853929741872,9506.047061023484,0.0002571090123035912,1.3311628657680212,5.807375900410624,0.30096348767582903,1757409.865284379,0.00012482177382854711,0.0,0.2408093896805423,100594.18815201303,439.0712795070649,592939.5234645511,0.030776013939110478,23226.54647935297,3.3637193226923606e-06,0.3070622529054015,0.01108798041085612,0.21043081441162625,1106.630842224513,12578.106568931376,45591.16500461805,65333.66479834767,67611.01565939825,46851.72332843522,6356.11681165118,2.7786185133509544,0.015169489301359989,3.9850366783056836,0.07677944526584024
85,44.796716661392715,0.00011895304945590753,280831.63601550873,0.01006313595185649,1.0,92450.5352742256,67.37624603904074,1.0,51415.19413908592,0.029698454545738162,0.0,0.0017740463404770424,6797.9114008806455,12120.036284321824,0.9968263433661307,1.0,14080354.527803205,598807.6913822024,0.002707024647211547,0.0,2.5127121861273602,5881154.789512833,1.1314964611487344e-05,25727.0375269008,5625771.129523207,0.00010090723591595603,895.9559129876252,0.5552380202051166,0.021874167330126846,0.010480734753608069,0.2666659837071215,1000.0119274619134,0.00023094166362560187,1.0,5667200.528362799,24.83573229913255,1.0,4.009827989583593,8102.6233272150075,0.9639414607234549,0.013492988493342208,2006170.6386655767,0.0011598817629783712,167049.86153713806,0.0002866945650624574,0.1003079382672747,6.442060379282172,0.24696622023190218,1387936.094113186,0.0002469818105580792,0.0,0.014752529440488476,98219.90732071192,178.2851291621317,44579.64440963495,0.00835969764337101,331147.6748504837,2.810667746494275e-06,0.5374992690659093,0.010074276583687768,0.0029355379553050675,1108.1014163951982,12602.408705471318,45432.31533274329,67314.70393359946,60727.11928990063,46791.86980888936,6359.066109839386,2.640004705805744,0.010980295299335693,4.0815162789168395,0.06457077663778245
86,44.82209653388689,0.00030749012993337536,294438.68537257955,0.0003863002862866263,1.0,12962.073806139206,3613.2672108228744,1.0,7606263.037913866,0.0011891680985403532,0.0,0.00018340839483561112,6207.707710427647,71398329.37704524,0.00016489246865152035,1.0,738887824.0734738,1000.0541582678934,0.025692119893342826,0.0,6.153275781278278,727838.3249500144,0.002487765094509294,9976788.600676881,19452054.603598617,8.675437192967987e-05,1857.967615749497,0.21343217985566917,0.21639135181878222,0.02355125745226595,0.002366044889666085,922458.7612044149,0.0002454970455807885,1.0,1013486.457735773,3.2668061913101663,1.0,5.667753058908895,7944.766360327951,0.9122535456299583,0.04644542486576362,1289425.070455567,0.0012445697471519315,4214758.352648797,0.0024703445472839137,2.2655270398436396,10.047665074321989,0.18522806079558504,2250269.894700118,0.005321085900775245,0.0,0.17791341666961147,1958.8415613279462,1396.6544196130371,95252.13306591957,0.00013224964350037115,11341.353833501782,6.01399593202499e-06,9.999977895207538,0.0106597622865256,0.01578590300515101,1105.1125476554487,12603.330064409698,45367.66944908421,66966.16213338016,64047.53504519652,45279.11189427068,6366.1306901808575,1.1024670541855333,0.1473709760849705,3.7865751461518933,0.07805441084162504
87,44.83039442232868,0.0009834405013197977,75697857.90049937,0.014100880756079678,1.0,6620.714644263928,154.08657078639388,1.0,368463.03921764536,0.002009852979527522,0.0,0.0013520982167175822,271.4399833514724,1071650.0782291077,0.019983381982581903,1.0,91929182.9070672,2026069.412167296,0.00039986169259154206,0.0,21.454419590672522,4597.071621200417,0.002382230880289124,10195.760376228585,1072902.630306318,0.01564355451661691,1958.189150519778,0.1233783704797545,0.29466461741959105,0.01718010603683928,1.0812526876697908,5003277.717670344,0.013388776441256158,1.0,151397.17447391525,120.77910581606066,1.0,76.47159701705577,7153.233306163877,1.0387658415772791,0.0374917152590413,1813290.8496906804,0.0017227745601399347,21310.48677501933,0.02186122026269698,0.880504703026375,10.931120202854553,0.2049660303213746,24650.79329462254,0.013661196242431208,0.0,0.010021790965792698,8850557.542085465,3.8800104028504183,2008894.5474392555,0.0008885381924008035,174797.0665437378,1.0016388478604712e-06,1.281125984855243,0.010224997488348193,0.0013513542443067267,1107.7131464688357,12524.243998694456,45587.30724336067,66945.66654903833,62471.08660338969,44840.33308696953,6365.198034484022,1.0561757213483125,0.04534440943242784,4.047165087360349,0.040376269451078306
88,44.83700542859492,0.00016264780250120677,352938.60922862845,0.0003008351718480928,1.0,3381.6084496722183,6506.666987119802,1.0,3584083.260168015,0.0010773683423894098,0.0,0.0001663143987104419,3174.0540649803024,42556227.313266225,0.00015218381957109655,1.0,604155606.4357978,1009.1209209549593,0.024016334289652264,0.0,6.214451600681563,1156805.9400430904,0.002674695456696489,9992896.746408906,27670194.37862989,1.0365413935017192e-05,1838.568986327628,0.2282214603404917,0.21975490123219216,0.0007959747294395185,0.0021365010470942784,48563303.300200365,0.04107143812196867,1.0,3913987.5511067575,1.231152439584431,1.0,5.564182423027455,8012.144440116747,0.8919469402005511,0.04751436176560383,174965.3339395997,0.0013599533776336742,456587.13452247385,0.0004810616538344463,2.904679635999285,9.748711315491393,0.17744613324039354,17552395.253570486,0.0008983332199737443,0.0,0.7105997821323298,1798.2617222562674,5306.455297389158,63860.67578367746,0.001592417860609008,191092.8994402416,3.5702436878564383e-06,9.96705580824086,0.011136088662129713,0.0009979744668113352,1104.9461423198134,12646.92578417737,45332.924813231955,66711.71415862183,64597.108721307224,45392.40151633381,6363.9406387075205,1.1072854417959848,0.14234199880015833,3.7464712998634395,0.0810968825887511
89,44.89988085118628,0.00025885965021745394,1001.1520016429214,0.0027018482928642504,1.0,1453.4562709156444,4.934666079187208,1.0,73221.19121197099,0.05962176658844725,0.0,0.004411720191582844,91.13831186934146,109161.66973261221,0.7106602429027076,1.0,139396618.9102676,3339031.6064628796,0.003478695777194316,0.0,1.568240877811047,262953.3390687952,0.0020415029884472934,204739.11420576947,72921862.08759965,4.296086033815775e-05,2040.0552997509208,0.10818906810996341,0.016899063972189324,0.004450664422843497,10.741652783562179,513271.2042754998,0.008875662710853695,1.0,1262652.6367738592,27.53419666060836,1.0,67.0846888831337,8084.550533607873,0.8857254629273233,0.029200732106221015,164282.4155728446,0.0055063750663131815,2967150.327910026,0.0016703527637781693,0.7531743477029519,9.512695603692238,0.18602837824579554,4829855.636911263,0.0013706743950757019,0.0,0.12697281849426145,645077.2264426986,1800.226498393391,41180.772577566735,0.11628177968559603,1014.4745817379976,3.890414363604148e-06,0.10770461186538924,0.010317084320461578,0.0032155137423848187,1108.1110355836652,12565.649165708011,45330.333059495606,65131.93338188565,66675.36011473379,45618.89695324268,6361.517994739098,3.6488776387248403,0.013275003675553076,3.9475028297270205,0.08001577758071439
90,44.90181954205019,0.000245918403087169,71542.87358522153,0.00024843250587440013,1.0,1385.4115373234436,5.8442025846883725,1.0,51712.48762795089,0.03605350900547414,0.0,0.02061841942954302,24.353239510236964,364456.6089452496,0.0007094135347058127,1.0,47617714.85034265,1085.0788788859918,0.11128535639982366,0.0,1.3564124707692093,43724066.88760109,2.4980591065683347e-05,9516462.268025404,13703131.014492165,0.0007333241204215907,766.365101938943,0.6444868165967745,0.021637491486214806,0.0006746041833422988,40.29958371436783,524120.58851278375,0.013930453983495376,1.0,253874.93194868235,17.45421293915921,1.0,3.0991841479268323,8370.095438773564,0.9912554107937717,0.029277755523612184,213642.8928801217,0.0009176244145562217,768299.8174524315,0.0016532332832191027,0.35628004459203483,9.864364350504314,0.2571907909185442,6431414.789526186,0.00022192026891910762,0.0,0.013407891905013517,1732411.1490558633,5134.485716002725,2012777.5510014936,0.00217705945656972,4140.986074126127,1.521743270924514e-05,0.7191236438074281,0.008908200227385314,0.33803880674123926,1106.3926703782433,12667.226320731437,45509.08775349065,68339.22037680254,55378.8024470503,46196.36137568529,6362.954240540776,2.1806649089097103,0.0841635411549459,3.8514791930255465,0.07755473174556023
91,44.903593859365884,0.00010000006907757664,12936.512723750917,0.00016889704839136564,1.0,21991.42187673421,28.644334061689488,1.0,2668.3165506547025,0.026364672443709457,0.0,0.0012443349229190588,9367.922732980884,31968.05251671556,0.0011754725180624327,1.0,32953.4053107577,99998169.46160571,0.00017344941123876895,0.0,9.911294254188554,3628543.718123417,1.4139731737619199e-05,798655.1564657632,99990994.99517612,1.706878468490661e-05,1167.539063236985,0.45250296579135046,0.01054251821386872,0.10468157060103596,0.025186031372803234,1000.7854668084758,0.00022482745273076868,1.0,6110238.608008305,56.67402664253021,1.0,4.147243450845309,8592.625817270848,0.8065751173554417,0.010216576705269816,3615645.7247568443,0.00010797547667843754,901629.2659191014,0.0003067395809986156,0.10082831743663695,6.419199748663548,0.26982105124382555,2584920.257282291,0.0001464421849404961,0.0,0.010041548032614447,148573.82694503045,2962.495095287587,184831.22845482503,0.011861656412377651,1001.1902693196694,0.002629630813008006,0.13472658140615323,0.011035187329697018,0.26317385372106533,1109.5882777919164,12567.564997218478,45555.163533183804,65209.47744346614,68084.4902125556,46721.16462946275,6350.6998883437145,2.690995862367686,0.11200029072693482,3.990917038983778,0.0888258250332336
92,44.96359342026136,0.0025843656500147256,235040.44462501872,0.0015928615537364901,1.0,55392.36143821442,572.4281069181702,1.0,3764264.7428171798,0.0022012205570253176,0.0,0.0002701916851750412,9159.697472951424,29837527.342941314,0.0002701807730712599,1.0,178932458.87008408,1001.6393091323135,0.03185206035649773,0.0,5.789934490715186,253917.51549893097,0.0013179773294025954,7332029.944812806,7720963.688800189,0.003541694687297361,1914.6244914016959,0.17914535418666666,0.22651830332522627,0.0003241832560977276,0.0005921060518769847,54592.272128046,0.004184607894119885,1.0,62634.49208541204,127.21073737305885,1.0,7.027662879506097,7906.008373827245,0.9271072984959889,0.06399700501713064,3232311.6684556375,0.11573107574459765,24826259.46556148,0.016431177984345246,0.7743842653567059,10.770010581720898,0.21480654506541688,3423.045563606192,0.003704180660837229,0.0,0.059471108017832994,1066185.9863956135,25.269880606602403,154857.84809059257,0.00014308737947051607,201027.2631172879,2.5881769791322982e-05,4.762964559456583,0.01009518611469936,0.0010418628918750419,1105.2693325480566,12610.245452694737,45403.591747196304,67046.95673732928,63837.70566117635,44755.51614356944,6367.209211614322,1.1203234590729179,0.16360251287817593,3.806855042013334,0.0776479474405737
93,44.9710083969559,0.0001,92856333.23603424,0.0006668209409154018,1.0,18569.006574973653,7.880181400621838,1.0,8531.675523243099,0.014995944692386376,0.0,0.0012039156777418239,9995.926405611901,6476326.420647286,0.0001,1.0,10000.285294362593,99731954.44880088,0.001254187274698615,0.0,1.231824459131755,431804.46622391953,0.0022015386789226493,936446.0239008212,20542289.24523498,0.7826129933346493,1763.6867004186906,0.3530891236362044,0.24095433162530888,0.0364133512134059,0.00097678526597252,1188.40535477127,0.002294224429857885,1.0,1267.0982175866584,73.8199318631802,1.0,8.325227190916745,8161.170104205143,1.0704469377319765,0.07686989715097343,50816138.48976658,0.15353526008117985,7662747.410323029,0.03744743365369562,4.682631076332414,12.78970713782676,0.17416428371605627,769669.3813670404,0.12943468466588054,0.0,0.01794536764048891,28716.60139950834,1.0000053023857338,235109.3495626422,0.009179898514059894,47341.53441485345,0.012603243003990617,9.991992606195087,0.008579219708870668,0.009441416356855931,1107.651576604803,12846.859663418916,45468.27730131389,67793.44755508639,53443.38159056127,44707.18239975034,6366.972586809302,1.126077865387979,0.1273702030057911,3.672042245865569,0.0889103459320043
